"BehaviorSpace results (NetLogo 6.0.1)"
"pollution.nlogo"
"experiment"
"08/16/2018 16:05:58:533 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","punishedTurtlesWeight","surroundingWasteWeight","punishedCounterWeight","cleaningAmount","agentNumber","wasteAmount","[step]","mean [pollution] of patches"
"445","0","0.5","1","0.02","300","15","1000","99.68034894398542"
"446","0","0.5","1","0.02","300","15","1000","99.68352617079898"
"447","0","0.5","1","0.02","300","15","1000","99.67963269054187"
"448","0","0.5","1","0.02","300","15","1000","99.67660238751154"
"449","0","0.5","1","0.02","300","15","1000","99.6595408631773"
"450","0","0.5","1","0.02","300","15","1000","99.66909090909107"
"451","0","0.75","0","0.02","300","15","1000","99.82896235078067"
"452","0","0.75","0","0.02","300","15","1000","99.83344352617102"
"453","0","0.75","0","0.02","300","15","1000","99.82483011937576"
"454","0","0.75","0","0.02","300","15","1000","99.828521579431"
"455","0","0.75","0","0.02","300","15","1000","99.82931129476593"
"456","0","0.75","0","0.02","300","15","1000","99.82708907254366"
"457","0","0.75","0","0.02","300","15","1000","99.83037649219477"
"458","0","0.75","0","0.02","300","15","1000","99.8325252525252"
"459","0","0.75","0","0.02","300","15","1000","99.82602387511479"
"460","0","0.75","0","0.02","300","15","1000","99.81961432506897"
"461","0","0.75","0","0.02","300","15","1000","99.82407713498635"
"462","0","0.75","0","0.02","300","15","1000","99.8283930211204"
"463","0","0.75","0","0.02","300","15","1000","99.83678604224042"
"464","0","0.75","0","0.02","300","15","1000","99.83013774104678"
"465","0","0.75","0","0.02","300","15","1000","99.82011019283742"
"466","0","0.75","0","0.02","300","15","1000","99.8270890725438"
"467","0","0.75","0","0.02","300","15","1000","99.83590449954089"
"468","0","0.75","0","0.02","300","15","1000","99.83265381083578"
"469","0","0.75","0","0.02","300","15","1000","99.8335720844813"
"470","0","0.75","0","0.02","300","15","1000","99.82859504132237"
"471","0","0.75","0","0.02","300","15","1000","99.8299724517907"
"472","0","0.75","0","0.02","300","15","1000","99.83331496786043"
"473","0","0.75","0","0.02","300","15","1000","99.8242240587696"
"474","0","0.75","0","0.02","300","15","1000","99.83739210284662"
"475","0","0.75","0","0.02","300","15","1000","99.8227731864096"
"476","0","0.75","0","0.02","300","15","1000","99.82407713498631"
"477","0","0.75","0","0.02","300","15","1000","99.83944903581288"
"478","0","0.75","0","0.02","300","15","1000","99.83524334251602"
"479","0","0.75","0","0.02","300","15","1000","99.82222222222234"
"480","0","0.75","0","0.02","300","15","1000","99.83044995408645"
"481","0","0.75","0.25","0.02","300","15","1000","99.81017447199271"
"483","0","0.75","0.25","0.02","300","15","1000","99.8082093663913"
"482","0","0.75","0.25","0.02","300","15","1000","99.8089807162535"
"484","0","0.75","0.25","0.02","300","15","1000","99.81886134067959"
"485","0","0.75","0.25","0.02","300","15","1000","99.81223140495882"
"486","0","0.75","0.25","0.02","300","15","1000","99.82001836547298"
"487","0","0.75","0.25","0.02","300","15","1000","99.80718089990819"
"488","0","0.75","0.25","0.02","300","15","1000","99.80969696969711"
"489","0","0.75","0.25","0.02","300","15","1000","99.80517906336088"
"490","0","0.75","0.25","0.02","300","15","1000","99.8089256198348"
"491","0","0.75","0.25","0.02","300","15","1000","99.81500459136832"
"492","0","0.75","0.25","0.02","300","15","1000","99.82104683195583"
"493","0","0.75","0.25","0.02","300","15","1000","99.8202020202021"
"494","0","0.75","0.25","0.02","300","15","1000","99.80646464646453"
"495","0","0.75","0.25","0.02","300","15","1000","99.80820936639131"
"496","0","0.75","0.25","0.02","300","15","1000","99.81660238751145"
"497","0","0.75","0.25","0.02","300","15","1000","99.80402203856761"
"498","0","0.75","0.25","0.02","300","15","1000","99.80269972451792"
"499","0","0.75","0.25","0.02","300","15","1000","99.81775941230504"
"500","0","0.75","0.25","0.02","300","15","1000","99.81081726354459"
"501","0","0.75","0.25","0.02","300","15","1000","99.81665748393046"
"502","0","0.75","0.25","0.02","300","15","1000","99.80857667584954"
"503","0","0.75","0.25","0.02","300","15","1000","99.81026629935721"
"504","0","0.75","0.25","0.02","300","15","1000","99.80578512396698"
"505","0","0.75","0.25","0.02","300","15","1000","99.80470156106539"
"506","0","0.75","0.25","0.02","300","15","1000","99.81280073461893"
"508","0","0.75","0.25","0.02","300","15","1000","99.82363636363642"
"507","0","0.75","0.25","0.02","300","15","1000","99.81353535353546"
"509","0","0.75","0.25","0.02","300","15","1000","99.8136455463731"
"510","0","0.75","0.25","0.02","300","15","1000","99.80837465564757"
"511","0","0.75","0.5","0.02","300","15","1000","99.79168044077149"
"512","0","0.75","0.5","0.02","300","15","1000","99.79853076216718"
"513","0","0.75","0.5","0.02","300","15","1000","99.79397612488542"
"514","0","0.75","0.5","0.02","300","15","1000","99.79390266299357"
"515","0","0.75","0.5","0.02","300","15","1000","99.80214876033087"
"516","0","0.75","0.5","0.02","300","15","1000","99.79033976124894"
"517","0","0.75","0.5","0.02","300","15","1000","99.78888888888905"
"518","0","0.75","0.5","0.02","300","15","1000","99.80033057851242"
"519","0","0.75","0.5","0.02","300","15","1000","99.79573921028482"
"520","0","0.75","0.5","0.02","300","15","1000","99.7872543618"
"521","0","0.75","0.5","0.02","300","15","1000","99.79087235996346"
"522","0","0.75","0.5","0.02","300","15","1000","99.78707070707078"
"523","0","0.75","0.5","0.02","300","15","1000","99.79566574839308"
"524","0","0.75","0.5","0.02","300","15","1000","99.78282828282836"
"525","0","0.75","0.5","0.02","300","15","1000","99.80528925619838"
"526","0","0.75","0.5","0.02","300","15","1000","99.79726354453643"
"527","0","0.75","0.5","0.02","300","15","1000","99.79256198347126"
"528","0","0.75","0.5","0.02","300","15","1000","99.79425160697912"
"529","0","0.75","0.5","0.02","300","15","1000","99.79278236914595"
"530","0","0.75","0.5","0.02","300","15","1000","99.78400367309469"
"532","0","0.75","0.5","0.02","300","15","1000","99.79191919191932"
"531","0","0.75","0.5","0.02","300","15","1000","99.79195592286506"
"533","0","0.75","0.5","0.02","300","15","1000","99.79079889807181"
"534","0","0.75","0.5","0.02","300","15","1000","99.78892561983484"
"535","0","0.75","0.5","0.02","300","15","1000","99.79779614325075"
"536","0","0.75","0.5","0.02","300","15","1000","99.78358126721774"
"537","0","0.75","0.5","0.02","300","15","1000","99.79022956841152"
"538","0","0.75","0.5","0.02","300","15","1000","99.79397612488529"
"539","0","0.75","0.5","0.02","300","15","1000","99.79281910009175"
"541","0","0.75","0.75","0.02","300","15","1000","99.77737373737382"
"540","0","0.75","0.5","0.02","300","15","1000","99.79375573921051"
"542","0","0.75","0.75","0.02","300","15","1000","99.77570247933888"
"543","0","0.75","0.75","0.02","300","15","1000","99.77030303030313"
"544","0","0.75","0.75","0.02","300","15","1000","99.77722681359072"
"545","0","0.75","0.75","0.02","300","15","1000","99.78207529843905"
"546","0","0.75","0.75","0.02","300","15","1000","99.76912764003681"
"548","0","0.75","0.75","0.02","300","15","1000","99.76062442607902"
"547","0","0.75","0.75","0.02","300","15","1000","99.7703397612489"
"549","0","0.75","0.75","0.02","300","15","1000","99.78073461891651"
"550","0","0.75","0.75","0.02","300","15","1000","99.77138659320491"
"551","0","0.75","0.75","0.02","300","15","1000","99.76554637281932"
"552","0","0.75","0.75","0.02","300","15","1000","99.77351698806251"
"553","0","0.75","0.75","0.02","300","15","1000","99.77085399449054"
"554","0","0.75","0.75","0.02","300","15","1000","99.77439853076228"
"555","0","0.75","0.75","0.02","300","15","1000","99.76400367309493"
"556","0","0.75","0.75","0.02","300","15","1000","99.77853076216722"
"557","0","0.75","0.75","0.02","300","15","1000","99.77359044995416"
"558","0","0.75","0.75","0.02","300","15","1000","99.78369146005512"
"559","0","0.75","0.75","0.02","300","15","1000","99.78075298438948"
"560","0","0.75","0.75","0.02","300","15","1000","99.77619834710758"
"561","0","0.75","0.75","0.02","300","15","1000","99.77202938475669"
"562","0","0.75","0.75","0.02","300","15","1000","99.77638200183672"
"563","0","0.75","0.75","0.02","300","15","1000","99.7887603305786"
"564","0","0.75","0.75","0.02","300","15","1000","99.77469237832888"
"565","0","0.75","0.75","0.02","300","15","1000","99.77873278236922"
"566","0","0.75","0.75","0.02","300","15","1000","99.77630853994488"
"567","0","0.75","0.75","0.02","300","15","1000","99.7804224058769"
"568","0","0.75","0.75","0.02","300","15","1000","99.76661157024799"
"569","0","0.75","0.75","0.02","300","15","1000","99.77428833792467"
"570","0","0.75","0.75","0.02","300","15","1000","99.77226813590471"
"571","0","0.75","1","0.02","300","15","1000","99.75814508723634"
"572","0","0.75","1","0.02","300","15","1000","99.76332415059703"
"573","0","0.75","1","0.02","300","15","1000","99.75755739210301"
"574","0","0.75","1","0.02","300","15","1000","99.75048668503217"
"575","0","0.75","1","0.02","300","15","1000","99.75922865013777"
"576","0","0.75","1","0.02","300","15","1000","99.76097337006435"
"577","0","0.75","1","0.02","300","15","1000","99.7608080808082"
"578","0","0.75","1","0.02","300","15","1000","99.74134067952275"
"579","0","0.75","1","0.02","300","15","1000","99.75171717171713"
"580","0","0.75","1","0.02","300","15","1000","99.75090909090908"
"581","0","0.75","1","0.02","300","15","1000","99.74910927456382"
"582","0","0.75","1","0.02","300","15","1000","99.75608815427006"
"583","0","0.75","1","0.02","300","15","1000","99.75566574839314"
"584","0","0.75","1","0.02","300","15","1000","99.74751147842068"
"585","0","0.75","1","0.02","300","15","1000","99.7586960514236"
"586","0","0.75","1","0.02","300","15","1000","99.73608815427004"
"587","0","0.75","1","0.02","300","15","1000","99.74481175390271"
"588","0","0.75","1","0.02","300","15","1000","99.75421487603319"
"589","0","0.75","1","0.02","300","15","1000","99.75118457300272"
"590","0","0.75","1","0.02","300","15","1000","99.76187327823702"
"591","0","0.75","1","0.02","300","15","1000","99.75483930211207"
"592","0","0.75","1","0.02","300","15","1000","99.75981634527088"
"593","0","0.75","1","0.02","300","15","1000","99.76023875114797"
"594","0","0.75","1","0.02","300","15","1000","99.74675849403127"
"595","0","0.75","1","0.02","300","15","1000","99.74833792470172"
"596","0","0.75","1","0.02","300","15","1000","99.75221303948587"
"597","0","0.75","1","0.02","300","15","1000","99.74967860422414"
"598","0","0.75","1","0.02","300","15","1000","99.74662993572079"
"599","0","0.75","1","0.02","300","15","1000","99.74747474747483"
"600","0","0.75","1","0.02","300","15","1000","99.74918273645552"
"601","0","1","0","0.02","300","15","1000","99.85401285583106"
"602","0","1","0","0.02","300","15","1000","99.8508907254362"
"603","0","1","0","0.02","300","15","1000","99.85043158861345"
"604","0","1","0","0.02","300","15","1000","99.85480257116619"
"605","0","1","0","0.02","300","15","1000","99.85719008264468"
"606","0","1","0","0.02","300","15","1000","99.85886134067957"
"607","0","1","0","0.02","300","15","1000","99.85076216712578"
"609","0","1","0","0.02","300","15","1000","99.85274563820026"
"608","0","1","0","0.02","300","15","1000","99.8635629017447"
"610","0","1","0","0.02","300","15","1000","99.85595959595962"
"611","0","1","0","0.02","300","15","1000","99.85221303948579"
"612","0","1","0","0.02","300","15","1000","99.85239669421489"
"613","0","1","0","0.02","300","15","1000","99.85212121212125"
"614","0","1","0","0.02","300","15","1000","99.85250688705237"
"615","0","1","0","0.02","300","15","1000","99.85483930211211"
"616","0","1","0","0.02","300","15","1000","99.84958677685958"
"617","0","1","0","0.02","300","15","1000","99.85847566574851"
"618","0","1","0","0.02","300","15","1000","99.8526170798899"
"619","0","1","0","0.02","300","15","1000","99.8555555555556"
"620","0","1","0","0.02","300","15","1000","99.8444995408632"
"621","0","1","0","0.02","300","15","1000","99.85944903581263"
"622","0","1","0","0.02","300","15","1000","99.85595959595956"
"623","0","1","0","0.02","300","15","1000","99.8543250688705"
"624","0","1","0","0.02","300","15","1000","99.85893480257123"
"625","0","1","0","0.02","300","15","1000","99.8578145087237"
"626","0","1","0","0.02","300","15","1000","99.85500459136821"
"627","0","1","0","0.02","300","15","1000","99.85454545454559"
"628","0","1","0","0.02","300","15","1000","99.85665748393033"
"629","0","1","0","0.02","300","15","1000","99.85449035812665"
"630","0","1","0","0.02","300","15","1000","99.85518824609733"
"631","0","1","0.25","0.02","300","15","1000","99.83190082644639"
"632","0","1","0.25","0.02","300","15","1000","99.83963269054176"
"633","0","1","0.25","0.02","300","15","1000","99.83988980716244"
"634","0","1","0.25","0.02","300","15","1000","99.83737373737378"
"635","0","1","0.25","0.02","300","15","1000","99.83256198347114"
"636","0","1","0.25","0.02","300","15","1000","99.84075298438938"
"637","0","1","0.25","0.02","300","15","1000","99.8448852157943"
"638","0","1","0.25","0.02","300","15","1000","99.84080808080803"
"639","0","1","0.25","0.02","300","15","1000","99.83906336088152"
"640","0","1","0.25","0.02","300","15","1000","99.84301193755755"
"641","0","1","0.25","0.02","300","15","1000","99.84280991735547"
"642","0","1","0.25","0.02","300","15","1000","99.84040404040415"
"643","0","1","0.25","0.02","300","15","1000","99.83834710743808"
"644","0","1","0.25","0.02","300","15","1000","99.84157943067042"
"645","0","1","0.25","0.02","300","15","1000","99.84099173553729"
"646","0","1","0.25","0.02","300","15","1000","99.83452708907248"
"647","0","1","0.25","0.02","300","15","1000","99.8419100091828"
"648","0","1","0.25","0.02","300","15","1000","99.84088154269979"
"649","0","1","0.25","0.02","300","15","1000","99.84104683195591"
"650","0","1","0.25","0.02","300","15","1000","99.84587695133156"
"651","0","1","0.25","0.02","300","15","1000","99.84038567493118"
"652","0","1","0.25","0.02","300","15","1000","99.84859504132231"
"653","0","1","0.25","0.02","300","15","1000","99.8442791551881"
"654","0","1","0.25","0.02","300","15","1000","99.84674012855834"
"655","0","1","0.25","0.02","300","15","1000","99.83783287419666"
"656","0","1","0.25","0.02","300","15","1000","99.83805325987156"
"657","0","1","0.25","0.02","300","15","1000","99.84352617079892"
"658","0","1","0.25","0.02","300","15","1000","99.84584022038568"
"659","0","1","0.25","0.02","300","15","1000","99.8464095500459"
"660","0","1","0.25","0.02","300","15","1000","99.84089990817276"
"661","0","1","0.5","0.02","300","15","1000","99.83131313131321"
"662","0","1","0.5","0.02","300","15","1000","99.81981634527094"
"663","0","1","0.5","0.02","300","15","1000","99.82202020202021"
"664","0","1","0.5","0.02","300","15","1000","99.8312396694215"
"666","0","1","0.5","0.02","300","15","1000","99.82947658402217"
"665","0","1","0.5","0.02","300","15","1000","99.82771349862247"
"667","0","1","0.5","0.02","300","15","1000","99.81700642791567"
"668","0","1","0.5","0.02","300","15","1000","99.83199265381081"
"669","0","1","0.5","0.02","300","15","1000","99.83116620753"
"670","0","1","0.5","0.02","300","15","1000","99.82817263544533"
"671","0","1","0.5","0.02","300","15","1000","99.83070707070699"
"672","0","1","0.5","0.02","300","15","1000","99.8190633608816"
"673","0","1","0.5","0.02","300","15","1000","99.81663911845723"
"674","0","1","0.5","0.02","300","15","1000","99.82044077135"
"675","0","1","0.5","0.02","300","15","1000","99.82550964187358"
"676","0","1","0.5","0.02","300","15","1000","99.82685032139578"
"677","0","1","0.5","0.02","300","15","1000","99.82356290174484"
"678","0","1","0.5","0.02","300","15","1000","99.82279155188259"
"679","0","1","0.5","0.02","300","15","1000","99.83325987144171"
"680","0","1","0.5","0.02","300","15","1000","99.80754820936647"
"681","0","1","0.5","0.02","300","15","1000","99.82501377410459"
"682","0","1","0.5","0.02","300","15","1000","99.82563820018363"
"683","0","1","0.5","0.02","300","15","1000","99.82628099173553"
"684","0","1","0.5","0.02","300","15","1000","99.81469237832879"
"685","0","1","0.5","0.02","300","15","1000","99.82292011019297"
"686","0","1","0.5","0.02","300","15","1000","99.83160697887988"
"687","0","1","0.5","0.02","300","15","1000","99.82903581267233"
"688","0","1","0.5","0.02","300","15","1000","99.81753902663"
"689","0","1","0.5","0.02","300","15","1000","99.82749311294788"
"690","0","1","0.5","0.02","300","15","1000","99.8310743801654"
"691","0","1","0.75","0.02","300","15","1000","99.8099724517905"
"692","0","1","0.75","0.02","300","15","1000","99.81797979797994"
"693","0","1","0.75","0.02","300","15","1000","99.80743801652875"
"694","0","1","0.75","0.02","300","15","1000","99.81360881542702"
"695","0","1","0.75","0.02","300","15","1000","99.81296602387518"
"696","0","1","0.75","0.02","300","15","1000","99.8058034894399"
"697","0","1","0.75","0.02","300","15","1000","99.81742883379266"
"698","0","1","0.75","0.02","300","15","1000","99.81612488521577"
"699","0","1","0.75","0.02","300","15","1000","99.80993572084485"
"700","0","1","0.75","0.02","300","15","1000","99.80804407713502"
"701","0","1","0.75","0.02","300","15","1000","99.80929292929301"
"702","0","1","0.75","0.02","300","15","1000","99.81641873278252"
"703","0","1","0.75","0.02","300","15","1000","99.79829201101946"
"704","0","1","0.75","0.02","300","15","1000","99.81818181818191"
"705","0","1","0.75","0.02","300","15","1000","99.81254361799822"
"706","0","1","0.75","0.02","300","15","1000","99.81155188246105"
"707","0","1","0.75","0.02","300","15","1000","99.8116253443526"
"708","0","1","0.75","0.02","300","15","1000","99.8170615243343"
"709","0","1","0.75","0.02","300","15","1000","99.80168962350797"
"710","0","1","0.75","0.02","300","15","1000","99.80418732782377"
"711","0","1","0.75","0.02","300","15","1000","99.82402203856762"
"712","0","1","0.75","0.02","300","15","1000","99.80352617079892"
"713","0","1","0.75","0.02","300","15","1000","99.81601469237819"
"714","0","1","0.75","0.02","300","15","1000","99.81621671258041"
"715","0","1","0.75","0.02","300","15","1000","99.81471074380171"
"716","0","1","0.75","0.02","300","15","1000","99.81381083562896"
